"id","pvalue"
"cg08426384","0.0915550365803478"
"cg08427977","0.000201156691100568"
"cg08428707","0.181033245342554"
"cg08431931","0.0155087479412783"
"cg08432727","4.85768963865358e-21"
"cg08433095","1.93796541092815e-11"
"cg08433538","0.69170054687918"
"cg08434234","1.96574022463962e-08"
"cg08434396","1.02990696397207e-20"
"cg08434547","0.00287469180861419"
"cg08439468","0.13339146414558"
"cg08440125","0.293987524504227"
"cg08441170","1.07467388280674e-22"
"cg08441546","0.470444672984453"
"cg08441806","3.03682812390654e-75"
"cg08443351","0.0309114314168251"
"cg08445039","0.0074119379127255"
"cg08446111","0.120988538071821"
"cg08448040","0.00316718872842324"
"cg08448751","1.83752221944892e-26"
"cg08450982","0.487236794147777"
"cg08452348","0.00032200887574832"
"cg08453021","6.24531532965845e-05"
"cg08453096","7.81804433809583e-10"
"cg08453968","0.00144624735338034"
"cg08455548","4.78991887722049e-07"
"cg08458170","8.62801274591952e-17"
"cg08460026","2.60922605539522e-06"
"cg08460435","5.87459135934798e-09"
"cg08461397","0.179566407808979"
"cg08462292","0.295387197316201"
"cg08463061","0.829096864385663"
"cg08463485","0.000460265716231274"
"cg08465510","0.0832660227804218"
"cg08465774","2.15835398469114e-07"
"cg08465862","2.79513239998457e-05"
"cg08466074","0.813699539071666"
"cg08466883","0.44500843530352"
"cg08468689","4.20949283861415e-12"
"cg08469834","0.00447200306239739"
"cg08471713","4.22408868012583e-18"
"cg08472583","7.50083547804485e-16"
"cg08473533","0.365644288936853"
"cg08474603","2.12325245267882e-33"
"cg08475088","1.81790131289178e-42"
"cg08475827","0.0568146656598482"
"cg08478189","0.00104590006793165"
"cg08487038","0.217372432417525"
"cg08487374","0.968087793387917"
"cg08489623","4.5047756139777e-20"
"cg08490173","3.18144197220719e-06"
"cg08491025","0.513471277576238"
"cg08491125","0.0182211208067842"
"cg08491964","1.05848793847624e-15"
"cg08492707","7.36441694828726e-05"
"cg08493463","0.00816758294369641"
"cg08494812","0.507185326938197"
"cg08495878","0.000677842700073923"
"cg08496601","6.87785235293847e-06"
"cg08497766","0.03154220445862"
"cg08500346","3.17248852834727e-07"
"cg08504049","0.00218911703890208"
"cg08504583","6.3485303516681e-15"
"cg08504905","0.308058937040618"
"cg08505473","0.521357570144342"
"cg08507270","1.92105305905151e-09"
"cg08508325","0.0183739992183841"
"cg08509737","0.273373135561374"
"cg08512940","0.308267916854721"
"cg08513100","1.52328432388009e-05"
"cg08514736","0.216588566813919"
"cg08519865","0.0671907836085222"
"cg08519905","3.43900580023039e-46"
"cg08521225","1.33237098459922e-19"
"cg08524221","0.0105588035382596"
"cg08524525","0.0574362465277491"
"cg08525145","2.40942961559132e-14"
"cg08525207","3.29083868759184e-06"
"cg08525481","0.000541228974092241"
"cg08526867","0.00245925753192823"
"cg08528984","1.9277132887869e-20"
"cg08529259","1.18831099037272e-05"
"cg08529529","3.98285880404655e-07"
"cg08529852","2.83675258414918e-13"
"cg08530414","0.0152380205792991"
"cg08531821","0.00226760965211681"
"cg08532057","2.53771195919692e-13"
"cg08535091","0.0908238689097012"
"cg08535373","4.3424429956973e-22"
"cg08536841","5.9215222012646e-09"
"cg08537652","1.09195857732896e-06"
"cg08538752","0.00033604746145705"
"cg08539991","3.01734613948707e-06"
"cg08541219","0.0026894318000276"
"cg08548086","0.972117250845144"
"cg08548888","9.5045781108021e-09"
"cg08550026","0.59009264528746"
"cg08551088","0.0592862856750547"
"cg08551633","1.42124301668042e-15"
"cg08551857","0.785414483101682"
"cg08552254","0.0974287802700344"
"cg08552999","0.183177424154049"
"cg08553339","0.302201684338173"
"cg08554114","0.412010722527216"
"cg08554462","0.0263942512882545"
"cg08555612","1.07065470689893e-10"
"cg08555772","0.0311195324826989"
"cg08558340","7.87415628839945e-05"
"cg08558873","0.000650043674622376"
"cg08560942","0.000297995545348924"
"cg08563994","0.733504628836221"
"cg08567916","1.92240712707851e-06"
"cg08568512","9.86243609850886e-07"
"cg08568987","0.000235049819024174"
"cg08570275","0.0155750908565775"
"cg08571203","0.0549733031295603"
"cg08572611","1.60766353477989e-51"
"cg08573687","8.2981415725749e-21"
"cg08573893","0.000771962970685841"
"cg08575537","6.74251585277973e-43"
"cg08575950","0.00490950715321037"
"cg08576197","0.117327353589248"
"cg08578023","2.77479392616488e-15"
"cg08578305","2.69087604489558e-06"
"cg08578641","3.20900955262169e-05"
"cg08578734","1.01816829912367e-43"
"cg08579995","1.01513167029866e-07"
"cg08583049","1.31227289287352e-29"
"cg08584430","4.75298169547375e-05"
"cg08586737","0.133333042178638"
"cg08587542","0.0333851563571993"
"cg08587820","0.460391306471881"
"cg08590939","6.24316566210222e-06"
"cg08591489","3.76109729830101e-08"
"cg08592230","0.00588715695452951"
"cg08595011","0.0263042506189563"
"cg08596000","0.0466244982589894"
"cg08596544","0.165985541170877"
"cg08596642","0.00358301323192432"
"cg08598221","0.219645821569463"
"cg08602689","0.031768818068543"
"cg08603768","8.0971319296524e-17"
"cg08605641","0.0123161273169831"
"cg08606356","0.0306370871083214"
"cg08607082","0.000685648969911357"
"cg08608800","0.0389535216751283"
"cg08610361","6.96457719873653e-06"
"cg08611714","1.37975075359595e-14"
"cg08612037","0.00439016962193538"
"cg08612601","0.00610967925008684"
"cg08613513","1.256655776071e-07"
"cg08614201","0.110411916294652"
"cg08614481","8.20467649085567e-37"
"cg08615333","5.67674871359668e-06"
"cg08617916","0.00199486348335247"
"cg08618113","0.00805923109957859"
"cg08623383","0.381773623184507"
"cg08623787","0.0176681011003296"
"cg08624249","1.38887615996136e-07"
"cg08625022","0.754844145421882"
"cg08625335","0.00191283395867574"
"cg08626653","0.000373555156271733"
"cg08626943","6.86072968514592e-09"
"cg08629913","0.339957170453416"
"cg08631151","6.80893768477895e-09"
"cg08632701","4.72874930790637e-10"
"cg08633154","0.26506584051981"
"cg08634464","0.668612347363074"
"cg08635242","0.0229647473462337"
"cg08635249","0.000120209664846188"
"cg08638395","0.628668723580125"
"cg08640498","1.92882072131576e-10"
"cg08643928","0.000176505241823682"
"cg08646988","1.99394238176196e-05"
"cg08647446","4.88958689651641e-53"
"cg08647727","0.0433642944594651"
"cg08651674","0.793432971207421"
"cg08652404","0.293064204664726"
"cg08654655","0.108444484119866"
"cg08655844","5.46219753969858e-31"
"cg08657449","0.0090857968427644"
"cg08658594","2.3555808253214e-40"
"cg08659539","0.329934226689203"
"cg08659707","5.71767706119896e-13"
"cg08660285","0.621442931297873"
"cg08662074","0.00791496743745723"
"cg08663969","9.84868994829905e-06"
"cg08665772","0.0453830921337144"
"cg08668790","4.6957660135534e-53"
"cg08670517","0.735991903466492"
"cg08673615","0.935667645697076"
"cg08674093","2.42810429835165e-06"
"cg08675585","2.03771308635288e-10"
"cg08675664","0.0588079511305784"
"cg08680085","0.0579299945825955"
"cg08680102","0.383974286924337"
"cg08680731","0.772131919639544"
"cg08682341","0.00328124489319255"
"cg08684473","1.94563961644306e-34"
"cg08687163","1.4292226434095e-21"
"cg08687825","1.70093700720004e-05"
"cg08687901","0.00038128534744394"
"cg08687958","0.0749977359085212"
"cg08690031","9.76116714536768e-09"
"cg08690721","0.13082466262074"
"cg08693206","0.0107305222511844"
"cg08693325","2.70842421122103e-21"
"cg08694544","0.0324921374745954"
"cg08695223","0.0558176600940347"
"cg08695830","0.289343571532916"
"cg08696890","0.191128883101539"
"cg08697285","0.0735628987740095"
"cg08697665","1.38497792168839e-07"
"cg08700306","0.00647777959100711"
"cg08700651","0.0723424329306811"
"cg08701609","1.97480168630406e-06"
"cg08703595","9.94714726404387e-06"
"cg08703971","5.51420237178228e-08"
"cg08704509","0.489411387112283"
"cg08704884","0.0130856629689643"
"cg08706258","0.0247107361624979"
"cg08707063","0.242991922530671"
"cg08707078","0.000752766274379548"
"cg08708323","0.0760519512292256"
"cg08709276","0.000458685570581784"
"cg08711674","0.000411322615784015"
"cg08711724","0.116635565506783"
"cg08713365","0.00788001354929542"
"cg08715135","0.150271047790021"
"cg08715837","0.175637829472546"
"cg08717396","0.535715781825042"
"cg08718071","0.805742802203655"
"cg08719081","0.000323813535798392"
"cg08719486","0.968604382264358"
"cg08722104","0.500216147441718"
"cg08722720","0.264198828494231"
"cg08724474","0.712433827147025"
"cg08724517","0.000295392053311823"
"cg08724563","0.00317636693564444"
"cg08724636","2.13694652163095e-07"
"cg08725962","2.71847188138707e-07"
"cg08727202","0.577348291023936"
"cg08728865","3.69927413932584e-15"
"cg08729012","0.87560418934369"
"cg08733315","0.000514165027941768"
"cg08733774","0.00342335899835799"
"cg08737421","0.29939972418885"
"cg08738040","3.85871777084123e-06"
"cg08738269","0.338823607490045"
"cg08743392","0.209997736011738"
"cg08744726","0.900213794728429"
"cg08744769","0.196894694822948"
"cg08747377","2.56449358680914e-15"
"cg08747889","1.63042405492893e-05"
"cg08748415","0.631006315299949"
"cg08749122","9.06379440700666e-06"
"cg08749917","0.124323844408451"
"cg08750326","3.95326968282924e-07"
"cg08752459","3.81442746788955e-13"
"cg08755040","0.0407305789531296"
"cg08757531","0.00629352375228483"
"cg08759274","0.703780891723834"
"cg08761447","0.829518967212607"
"cg08762247","1.96101040941029e-20"
"cg08763351","6.58495505627673e-22"
"cg08763433","0.00882415779422756"
"cg08764758","0.155297889512264"
"cg08766149","1.35271517141511e-07"
"cg08766742","0.184576671737893"
"cg08768421","6.477104952088e-28"
"cg08769044","5.99966667667034e-07"
"cg08770869","0.414940007814185"
"cg08771429","0.285377029234337"
"cg08771731","0.064328569357084"
"cg08773844","0.145974314173407"
"cg08775230","4.27852929835394e-06"
"cg08775774","0.00850545569949221"
"cg08778586","0.097637846438917"
"cg08779777","0.00459771605170611"
"cg08781448","2.11954388115593e-09"
"cg08783491","0.0508332603931495"
"cg08784110","2.55362425614372e-46"
"cg08785133","0.675741284952808"
"cg08785155","3.95835400304273e-05"
"cg08785215","9.29920572754684e-20"
"cg08785534","0.0221325765969282"
"cg08785922","4.19325206359028e-05"
"cg08786003","2.71584029941888e-41"
"cg08788717","4.63682599969078e-20"
"cg08789908","0.552690469110529"
"cg08790491","8.04241638193067e-07"
"cg08792314","0.242129384384024"
"cg08793459","1.85548939580318e-05"
"cg08794192","0.000138901500010736"
"cg08797194","0.000579313574814775"
"cg08797471","8.0787921561213e-07"
"cg08798116","0.963065647985367"
"cg08798523","0.00518300689653992"
"cg08799191","0.516540272071651"
"cg08800033","3.73956028378356e-08"
"cg08801329","0.36710185186381"
"cg08802167","6.92717424653686e-06"
"cg08803129","0.105951837252172"
"cg08803144","0.87087034158544"
"cg08804892","5.97525621746721e-22"
"cg08805338","0.0253217027222308"
"cg08806153","1.49504208046197e-15"
"cg08807541","0.425878130141933"
"cg08810065","0.277041010743511"
"cg08810582","0.0312374207365605"
"cg08810779","0.864914145279191"
"cg08811349","5.94749510199241e-05"
"cg08812504","0.000671911518786078"
"cg08812936","2.63844274356666e-33"
"cg08813236","0.00101028664260349"
"cg08815403","5.67378794413388e-07"
"cg08815652","0.970026303465693"
"cg08816023","1.68336096195574e-09"
"cg08816248","0.329163015603743"
"cg08817120","0.306385295393703"
"cg08817171","0.00633027502873023"
"cg08819884","0.0137403137630157"
"cg08820801","1.22630196534484e-06"
"cg08821669","4.02719342074498e-07"
"cg08822227","0.00912063790640378"
"cg08823182","1.41829769754058e-34"
"cg08826839","3.0432408992804e-21"
"cg08826863","3.39175866459132e-05"
"cg08827391","0.798263773467842"
"cg08828036","0.748251644255576"
"cg08831348","0.198451427371409"
"cg08831594","1.19891122796729e-19"
"cg08831701","0.101154439028945"
"cg08831744","5.52023766388759e-13"
"cg08832227","6.06662180410678e-25"
"cg08833432","0.437680465059971"
"cg08835688","0.000126066565314167"
"cg08839620","0.291382811101328"
"cg08840010","6.83246823862925e-26"
"cg08843314","2.65099463158756e-31"
"cg08843492","0.529440769093769"
"cg08846002","1.25088814636309e-37"
"cg08847038","0.11216197373687"
"cg08847533","0.00062667563285416"
"cg08849126","0.193542350980341"
"cg08849574","3.40769699046869e-17"
"cg08851943","0.413069221578009"
"cg08853659","0.00192519170669569"
"cg08858521","0.334063199438085"
"cg08859916","1.81461738190676e-06"
"cg08860143","1.25447473254529e-18"
"cg08861115","0.00021056298586959"
"cg08866753","0.000343635575139095"
"cg08871016","2.62318735199837e-05"
"cg08871189","0.000535002740746656"
"cg08872483","0.0226788500719231"
"cg08872493","1.00135780464517e-24"
"cg08872550","0.918601033005624"
"cg08872742","8.98085149818693e-51"
"cg08875535","0.466085664411017"
"cg08876470","1.10454269118277e-06"
"cg08876591","0.0432150139146226"
"cg08876665","0.000431639646936284"
"cg08876932","5.97174395927089e-56"
"cg08878304","0.800653638543274"
"cg08878323","7.12230324473307e-05"
"cg08878352","0.559461343180072"
"cg08880153","4.61119449825178e-13"
"cg08881067","0.878046501867603"
"cg08884343","5.91888703045278e-16"
"cg08886154","1.41690301790071e-77"
"cg08887137","0.0907252289738048"
"cg08888956","1.1559669245094e-09"
"cg08890043","0.0149527001474133"
"cg08893585","0.464093469095189"
"cg08894534","0.627279957205679"
"cg08896053","1.98433617713175e-10"
"cg08896629","0.564712644845256"
"cg08896945","0.000505630147800271"
"cg08897388","1.0881246389285e-16"
"cg08899626","9.24670424809013e-22"
"cg08900043","0.367150838922049"
"cg08902132","0.320323360382195"
"cg08902818","0.764662599696521"
"cg08905118","0.646744728949082"
"cg08906015","1.29169336221889e-07"
"cg08907850","0.06665921568021"
"cg08908355","0.572621500232927"
"cg08909157","0.551407342133947"
"cg08911391","0.88981321409517"
"cg08912400","0.0722627559924106"
"cg08914623","5.00980928231178e-07"
"cg08914916","0.00637786301122178"
"cg08917718","0.0401437439996743"
"cg08918431","0.0126454087473038"
"cg08918749","7.10985123131542e-26"
"cg08920071","0.00858567766153033"
"cg08923060","3.71549049952207e-05"
"cg08923379","5.05372601161805e-05"
"cg08923450","7.36540395404064e-06"
"cg08924430","1.16673465121301e-08"
"cg08927489","0.036063757812"
"cg08927738","6.87545923038989e-78"
"cg08928646","0.0921254914395888"
"cg08929103","8.4840946835594e-15"
"cg08932320","0.0564227349403762"
"cg08933517","0.0121573049447255"
"cg08934427","0.000994743617402477"
"cg08934443","0.0429251255662987"
"cg08935243","0.998301858962616"
"cg08935301","0.201562253254747"
"cg08942800","7.72308271772632e-39"
"cg08942875","4.26155760152186e-15"
"cg08946117","0.049455855660369"
"cg08946332","4.9789978479778e-29"
"cg08946989","0.00642931145819266"
"cg08947964","9.11747271680843e-48"
"cg08948050","0.0262050313419254"
"cg08949296","0.000994088129858826"
"cg08950375","0.0285198016790027"
"cg08952029","3.10390878669679e-13"
"cg08954856","0.431909824531729"
"cg08955609","0.000971015957079921"
"cg08956138","0.195683341290071"
"cg08958015","2.92510781263256e-17"
"cg08959992","0.0160417476221325"
"cg08961832","1.91060413386299e-07"
"cg08965235","2.73007673262829e-05"
"cg08965337","2.53631870580792e-09"
"cg08966023","0.0253255645041102"
"cg08966293","0.339194588215245"
"cg08970446","3.7057161652517e-06"
"cg08970694","3.513788501573e-17"
"cg08972170","0.223349901072381"
"cg08974656","0.0181355669375187"
"cg08977371","3.93909838743569e-17"
"cg08980578","0.194003501831246"
"cg08981777","0.690736263591773"
"cg08983259","4.37595297722597e-06"
"cg08983975","0.0427742145080139"
"cg08986416","0.0475984223543966"
"cg08987989","5.71504441791429e-05"
"cg08990057","6.08730699040749e-17"
"cg08992050","5.16449984821844e-06"
"cg08993172","0.189968476657457"
"cg08993267","0.00823627721262023"
"cg08995424","5.91352474853471e-36"
"cg08996502","0.721974463870932"
"cg08996521","1.14422379539256e-06"
"cg08996748","0.0325837000652769"
"cg08996986","0.0229354419970937"
"cg08997253","1.19597729912003e-12"
"cg08998501","0.100755068120784"
"cg08998967","0.0452637495301809"
"cg08999486","3.76324164190472e-10"
"cg08999895","1.76232133237947e-12"
"cg09000112","0.395728995125636"
"cg09000510","1.33369252192992e-09"
"cg09001777","1.03863371404047e-12"
"cg09001953","1.39583579464773e-10"
"cg09002774","0.00229077369039449"
"cg09003876","0.0188869932413383"
"cg09008187","5.62970760331722e-05"
"cg09009042","0.635915770325488"
"cg09009111","1.63119886095048e-31"
"cg09009259","0.125359756594495"
"cg09009380","4.18192972774158e-16"
"cg09010998","0.218783098555379"
"cg09011597","0.121332389732325"
"cg09013626","1.44435702087025e-05"
"cg09014354","2.47490126706441e-10"
"cg09015232","6.46911679758099e-27"
"cg09017174","0.00173825022396936"
"cg09018040","9.61067410297043e-11"
"cg09018810","0.00333687780044094"
"cg09018862","4.91529941530994e-09"
"cg09019938","0.853268978914186"
"cg09020461","0.000985698785479776"
"cg09022808","8.98243019047695e-06"
"cg09022993","2.41571136544866e-06"
"cg09025324","3.50550651747148e-29"
"cg09027725","9.14046522427181e-10"
"cg09030119","5.49455335032758e-22"
"cg09033997","2.04899393313834e-05"
"cg09034896","0.000120644937249853"
"cg09037813","1.11382205653648e-61"
"cg09038676","1.94052538404122e-15"
"cg09038885","6.80091787680513e-10"
"cg09038914","0.721108065486844"
"cg09039163","5.99629246901341e-07"
"cg09039698","0.00606186792555081"
"cg09040752","1.51819906279305e-12"
"cg09044738","0.000663436157720019"
"cg09044743","0.941749160946943"
"cg09045681","6.19364481068048e-11"
"cg09047884","0.000827824795406752"
"cg09049660","0.0378297294612525"
"cg09052983","0.3889747446816"
"cg09053680","6.1825631528003e-45"
"cg09054876","0.57893312608307"
"cg09056317","0.0185302747921011"
"cg09057265","0.00103667579209287"
"cg09058381","0.13850366054568"
"cg09058542","1.10101941334259e-11"
"cg09059181","0.00488491023378263"
"cg09059548","0.286556779702089"
"cg09059945","0.000136127618151927"
"cg09060849","0.883360042608417"
"cg09060914","0.932419502654921"
"cg09065135","0.0170854959759288"
"cg09067967","8.37174751309762e-23"
"cg09068492","8.77578793887148e-08"
"cg09068528","3.52352792279223e-27"
"cg09068993","0.09287186192746"
"cg09070492","0.0545155432525964"
"cg09072120","8.47204021336593e-05"
"cg09076012","0.307031798863464"
"cg09076077","5.61833992084933e-13"
"cg09076123","1.10563983304164e-12"
"cg09076584","7.48895186461286e-13"
"cg09079593","0.559912835079266"
"cg09080746","0.113191090848193"
"cg09081544","2.37146383934175e-14"
"cg09082287","1.49934839161948e-42"
"cg09082921","3.96427840011988e-07"
"cg09083627","1.07727500457937e-06"
"cg09084200","2.58441558941184e-06"
"cg09085198","0.453929509641621"
"cg09085639","0.732695362479497"
"cg09086179","3.63003845934524e-17"
"cg09086761","0.141356091626097"
"cg09087966","0.00723032456227375"
"cg09088193","9.43740591074225e-07"
"cg09088508","0.154837581731418"
"cg09088576","2.63486765168266e-08"
"cg09088577","2.05626853737323e-06"
"cg09088834","0.236730644034666"
"cg09089053","2.02647081120385e-29"
"cg09092161","1.88702361216132e-05"
"cg09096031","1.9532758672478e-50"
"cg09096383","4.46212130139018e-21"
"cg09096950","0.669844801182866"
"cg09099177","0.0083730664093173"
"cg09102409","0.00374226597076293"
"cg09102714","0.000124728872623705"
"cg09103232","0.000645675634938186"
"cg09106817","0.333974880664671"
"cg09106999","0.68557787260221"
"cg09107232","0.22633829265812"
"cg09109450","0.0279953971436759"
"cg09109996","0.000480185700197421"
"cg09111484","1.78913268992058e-06"
"cg09111917","0.000104329140427135"
"cg09113530","1.15600772406184e-11"
"cg09113613","0.0404360455908211"
"cg09114799","3.45067928537678e-05"
"cg09118625","0.00111817618447928"
"cg09119665","0.307587490196902"
"cg09119967","0.913141943102945"
"cg09120035","1.24590673086289e-53"
"cg09121849","0.000220615414494185"
"cg09123444","0.214531623934763"
"cg09126273","2.99025971324758e-18"
"cg09128050","0.00128964249830418"
"cg09130402","0.146854961364772"
"cg09131135","1.21165685001123e-05"
"cg09133026","1.20478780366284e-05"
"cg09134003","0.553126840894524"
"cg09134726","0.78823267457965"
"cg09134747","0.212621543347744"
"cg09137696","3.41169842339825e-05"
"cg09138627","0.26045055576786"
"cg09143576","1.92680847787423e-07"
"cg09143663","0.00233878071363943"
"cg09144196","0.306669583199288"
"cg09144422","0.950445708298827"
"cg09144786","1.80679126063489e-09"
"cg09146695","0.0173543963835212"
"cg09147213","0.885475754018937"
"cg09147827","6.83174499935773e-21"
"cg09149294","0.946380140901208"
"cg09150117","1.55441889165821e-09"
"cg09150232","5.66159975658413e-12"
"cg09151429","1.93120823232554e-05"
"cg09152089","0.307358380325664"
"cg09155001","5.80349033004737e-27"
"cg09155025","0.000148474789646265"
"cg09155852","0.0204315886573819"
"cg09155905","0.189849121253483"
"cg09156233","0.000156891081805446"
"cg09158314","1.92239118367674e-17"
"cg09158909","0.310543573672176"
"cg09160477","0.00486270382183455"
"cg09163021","0.589168348170116"
"cg09163317","0.84171952195458"
"cg09163442","0.396260478933171"
"cg09164559","0.0176222640976384"
"cg09169283","1.31828934372825e-06"
"cg09173897","1.24400692737709e-09"
"cg09175724","0.0220157322300972"
"cg09176853","0.620145777870703"
"cg09176995","2.69184681155145e-05"
"cg09179743","8.88919927074671e-11"
"cg09179845","0.182829762348774"
"cg09180926","0.499315446841512"
"cg09182986","0.413266321737617"
"cg09185773","5.15191281484898e-11"
"cg09186006","7.66638798378563e-14"
"cg09186685","0.0169328528993223"
"cg09188980","0.000236234097675461"
"cg09189322","0.00148190324027319"
"cg09189428","0.0722980914649389"
"cg09191232","0.106565232077891"
"cg09191327","1.46786396478131e-09"
"cg09191626","8.55702138078192e-11"
"cg09192760","0.000772168870565733"
"cg09194436","0.0619180088139747"
"cg09194650","0.00140667731842993"
"cg09195271","1.25550853823087e-08"
"cg09196959","7.02531351808719e-40"
"cg09197965","0.129182340845917"
"cg09198463","0.00106305249810764"
"cg09201327","0.0903898099914536"
"cg09202373","3.81720547682261e-12"
"cg09203961","0.00012178100271814"
"cg09205751","0.243447229697891"
"cg09208010","2.52463081463982e-23"
"cg09209002","0.406072879721273"
"cg09212058","2.96620757267668e-16"
"cg09212468","7.30350459750937e-14"
"cg09214254","9.375668562134e-21"
"cg09214551","0.48705680256638"
"cg09214920","3.67323192319247e-06"
"cg09215553","1.86890583186789e-05"
"cg09217923","6.60884643048467e-17"
"cg09218130","0.0507012499794185"
"cg09222115","1.03188298375244e-09"
"cg09222791","4.78886962235959e-16"
"cg09223071","0.0165137689174247"
"cg09225321","0.0245157872596918"
"cg09226684","1.11502663782425e-06"
"cg09227136","0.00128117317873604"
"cg09227563","2.59500020722013e-18"
"cg09229231","0.210536119344912"
"cg09229912","0.0408405879818452"
"cg09229960","0.000284639830353955"
"cg09230732","0.866067456811857"
"cg09231514","7.34497514440358e-15"
"cg09234474","0.856553660031342"
"cg09234859","0.789786038486765"
"cg09234872","0.797927556272438"
"cg09238598","3.42332894946083e-06"
"cg09238677","0.816152585585297"
"cg09239756","0.55499399410376"
"cg09242541","0.00868221259181889"
"cg09242772","0.046291903455514"
"cg09243021","1.83706572898093e-30"
"cg09243900","9.61903551399894e-43"
"cg09244244","4.55523530629979e-11"
"cg09245073","3.05482921796662e-08"
"cg09245378","0.0775304525903459"
"cg09250703","1.08091981980654e-08"
"cg09251995","0.00535588169730755"
"cg09252204","0.000730403083333672"
"cg09253125","0.000153441606671544"
"cg09254939","2.96239973459874e-07"
"cg09255666","0.000523745456404576"
"cg09256683","0.0616414917470717"
"cg09257092","0.000590975085819884"
"cg09258965","0.00288974496327595"
"cg09259332","2.44432052497167e-08"
"cg09259772","1.37722775784305e-08"
"cg09260089","1.61635096114782e-42"
"cg09260441","6.96314039754585e-11"
"cg09260564","0.0189722216015688"
"cg09260830","0.00309195520966142"
"cg09261015","8.13652041642251e-23"
"cg09261262","7.12044031749175e-16"
"cg09262269","5.86081304652824e-09"
"cg09263755","0.388234602264149"
"cg09264112","0.104793807165367"
"cg09266433","8.75474733202295e-08"
"cg09272869","1.50653139745629e-05"
"cg09273772","0.194541942018937"
"cg09275137","0.0272387789640515"
"cg09276355","3.08097646163192e-05"
"cg09276363","9.1955920773844e-40"
"cg09276451","0.000205915341692329"
"cg09276883","0.0816245465175256"
"cg09276978","3.10885195524627e-14"
"cg09277365","0.00180219042044732"
"cg09280976","2.36749183283433e-05"
"cg09282338","0.219925116316875"
"cg09283635","4.19852567822724e-06"
"cg09286787","0.115055070144016"
"cg09288658","0.0171317204896705"
"cg09291628","0.00526791947502528"
"cg09296044","0.00182413933725074"
"cg09296212","1.61378664770069e-16"
"cg09297361","0.220500117057058"
"cg09298484","0.00499090829833739"
"cg09299307","0.913702245798415"
"cg09299381","0.793633681351633"
"cg09299388","0.000308676304973298"
"cg09303043","0.280286882704531"
"cg09303642","0.0238120606337353"
"cg09304040","0.594791872272184"
"cg09304624","6.8270116307401e-12"
"cg09305224","0.984002599312877"
"cg09305478","0.0357914878718099"
"cg09305770","1.55339109109846e-05"
"cg09306186","0.00922289979643336"
"cg09306577","0.0818778746107422"
"cg09306675","2.6032576341786e-06"
"cg09307264","0.00261769366798451"
"cg09307279","2.91408276092157e-05"
"cg09309269","0.0326778073252855"
"cg09310112","0.357803627859209"
"cg09311052","0.0301485892387112"
"cg09312149","0.000617320840455186"
"cg09313439","0.000490118871551117"
"cg09313705","0.0184747503681416"
"cg09314766","5.00304544622932e-06"
"cg09321965","0.297153248531719"
"cg09322949","0.91249587684499"
"cg09324116","0.654270104333718"
"cg09325101","0.716411089391072"
"cg09325711","2.17605427045417e-35"
"cg09326546","0.695726540102095"
"cg09326702","0.000889645393856858"
"cg09327628","0.327265189659406"
"cg09328024","7.619121956557e-18"
"cg09329496","0.431208119028718"
"cg09330643","0.176519874794421"
"cg09331011","3.62244926337597e-05"
"cg09332592","0.150891141030508"
"cg09338170","0.269938191116314"
"cg09339301","0.00153397544430915"
"cg09339527","0.00220288129266133"
"cg09340639","2.51071184176614e-72"
"cg09343544","3.38831327205442e-05"
"cg09345431","0.00824120736891679"
"cg09347151","0.506966207505076"
"cg09350141","1.85621405527555e-06"
"cg09350274","4.83112523191316e-10"
"cg09351449","0.00330722119443492"
"cg09351859","0.00815181153691497"
"cg09351894","0.197758619409847"
"cg09352789","2.01798393818814e-09"
"cg09354267","4.10907707676238e-05"
"cg09354331","0.682180502159352"
"cg09357097","0.370179663664413"
"cg09370442","0.0192283433729229"
"cg09374949","8.38514282146766e-06"
"cg09375488","0.0794898732037052"
"cg09377899","0.00217503010744164"
"cg09378691","0.000190067201495426"
"cg09378940","5.08915209869905e-08"
"cg09381003","0.000586012936555557"
"cg09381701","0.154769054281091"
"cg09382850","0.106749869885113"
"cg09383789","5.24005376913065e-06"
"cg09384159","7.27571970186788e-07"
"cg09386615","0.596500772672117"
"cg09390792","9.96792179574105e-17"
"cg09391966","0.0463264511679057"
"cg09395833","0.134912972276922"
"cg09396217","0.0534953478191121"
"cg09398185","0.207975814441494"
"cg09400966","0.052949714880586"
"cg09404256","0.00023804159229131"
"cg09404334","0.54473645309692"
"cg09404633","4.38320380120458e-27"
"cg09405083","0.000853893210432714"
"cg09405612","0.544302132296273"
"cg09406238","2.12883524750597e-08"
"cg09410845","0.0280430962226055"
"cg09411212","1.14755836777878e-54"
"cg09412715","0.000585903125657293"
"cg09413557","0.161391381172249"
"cg09414535","0.0154195351542132"
"cg09416313","1.29179424787773e-09"
"cg09416501","0.546014809831886"
"cg09418283","0.00500211651225305"
"cg09418321","1.35736547596124e-05"
"cg09419116","0.000282910435997818"
"cg09419900","4.66512497436668e-06"
"cg09420988","0.000159771833917675"
"cg09421020","0.405936222388806"
"cg09421562","1.87189712701205e-15"
"cg09422355","3.05759809439645e-18"
"cg09423836","0.902057745787869"
"cg09424308","0.513744684814311"
"cg09424896","1.28637215623097e-45"
"cg09424925","0.533204667730361"
"cg09425228","3.30027955279385e-13"
"cg09425898","3.70088668729906e-12"
"cg09429111","0.958198588408059"
"cg09429153","0.0546386640290311"
"cg09430689","0.00162316521374816"
